t_host_s,baro.temp_C,pm.batteryLevel_pct,pm.chargeCurrent_mA,pm.state,pm.vbat_V
1121.665,40.553,90.000,0.781,1,4.070
1121.863,40.534,90.000,0.753,1,4.070
1122.066,40.538,90.000,0.797,1,4.070
1122.263,40.524,90.000,0.773,1,4.070
1122.463,40.516,90.000,0.766,1,4.070
1122.663,40.522,90.000,0.781,1,4.070
1122.864,40.523,90.000,0.804,1,4.070
1123.063,40.510,90.000,0.777,1,4.070
1123.264,40.495,90.000,0.784,1,4.070
1123.463,40.485,90.000,0.795,1,4.070
1123.662,40.504,90.000,0.777,1,4.070
1123.896,40.517,90.000,0.800,1,4.075
1124.079,40.539,90.000,0.757,1,4.070
1124.411,40.544,90.000,0.762,1,4.075
1124.495,40.542,90.000,0.808,1,4.070
1124.749,40.548,90.000,0.783,1,4.070
1124.878,40.559,90.000,0.743,1,4.070
1125.067,40.546,90.000,0.773,1,4.070
1125.262,40.552,90.000,0.794,1,4.070
1125.462,40.541,90.000,0.746,1,4.075
1125.662,40.539,90.000,0.800,1,4.070
1125.861,40.545,90.000,0.795,1,4.070
1126.063,40.555,90.000,0.749,1,4.070
1126.261,40.552,90.000,0.763,1,4.070
1126.461,40.550,90.000,0.812,1,4.070
1126.667,40.535,90.000,0.767,1,4.070
1126.861,40.528,90.000,0.752,1,4.070
1127.061,40.528,90.000,0.790,1,4.070
1127.266,40.536,90.000,0.776,1,4.070
1127.471,40.536,90.000,0.700,1,4.070
1127.659,40.518,90.000,0.767,1,4.070
1127.861,40.519,90.000,0.764,1,4.070
1128.059,40.501,90.000,0.756,1,4.070
1128.261,40.505,90.000,0.776,1,4.070
1128.459,40.521,90.000,0.724,1,4.070
1128.659,40.497,90.000,0.760,1,4.070
1128.861,40.500,90.000,0.776,1,4.070
1129.058,40.518,90.000,0.757,1,4.070
1129.258,40.506,90.000,0.763,1,4.070
1129.460,40.492,90.000,0.728,1,4.070
1129.659,40.506,90.000,0.728,1,4.070
1129.858,40.518,90.000,0.763,1,4.070
1130.058,40.524,90.000,0.643,1,4.070
1130.258,40.509,90.000,0.769,1,4.070
1130.457,40.510,90.000,0.763,1,4.070
1130.657,40.518,90.000,0.686,1,4.070
1130.857,40.529,90.000,0.688,1,4.070
1131.059,40.526,90.000,0.756,1,4.070
1131.257,40.522,90.000,0.749,1,4.070
1131.457,40.529,90.000,0.745,1,4.070
1131.657,40.548,90.000,0.787,1,4.070
1131.856,40.554,90.000,0.776,1,4.070
1132.056,40.546,90.000,0.736,1,4.070
1132.256,40.544,90.000,0.771,1,4.070
1132.459,40.537,90.000,0.764,1,4.070
1132.668,40.524,90.000,0.757,1,4.075
1132.857,40.547,90.000,0.769,1,4.070
1133.056,40.564,90.000,0.771,1,4.070
1133.255,40.570,90.000,0.774,1,4.070
1133.456,40.579,90.000,0.773,1,4.075
1133.656,40.577,90.000,0.780,1,4.070
1133.856,40.576,90.000,0.763,1,4.070
1134.055,40.574,90.000,0.759,1,4.075
1134.255,40.578,90.000,0.743,1,4.070
1134.548,40.564,90.000,0.778,1,4.075
1134.673,40.555,90.000,0.790,1,4.075
1134.887,40.553,90.000,0.791,1,4.075
1135.057,40.557,90.000,0.715,1,4.070
1135.257,40.573,90.000,0.777,1,4.075
1135.455,40.571,90.000,0.804,1,4.075
1135.655,40.563,90.000,0.762,1,4.075
1135.856,40.569,90.000,0.750,1,4.075
1136.056,40.574,90.000,0.802,1,4.075
1136.254,40.579,90.000,0.773,1,4.070
1136.454,40.583,90.000,0.759,1,4.075
1136.654,40.562,90.000,0.783,1,4.075
1136.855,40.560,90.000,0.740,1,4.075
1137.053,40.562,90.000,0.736,1,4.075
1137.253,40.538,90.000,0.785,1,4.070
1137.454,40.528,90.000,0.747,1,4.070
1137.652,40.522,90.000,0.752,1,4.075
1137.852,40.510,90.000,0.735,1,4.075
1138.052,40.508,90.000,0.777,1,4.075
1138.254,40.509,90.000,0.778,1,4.075
1138.452,40.515,90.000,0.764,1,4.075
1138.655,40.503,90.000,0.777,1,4.075
1138.853,40.487,90.000,0.752,1,4.075
1139.053,40.510,90.000,0.770,1,4.075
1139.251,40.525,90.000,0.750,1,4.075
1139.451,40.532,90.000,0.774,1,4.075
1139.654,40.524,90.000,0.760,1,4.075
1139.851,40.537,90.000,0.733,1,4.075
1140.051,40.538,90.000,0.773,1,4.075
1140.251,40.534,90.000,0.766,1,4.075
1140.451,40.545,90.000,0.766,1,4.075
1140.650,40.521,90.000,0.754,1,4.075
1140.850,40.497,90.000,0.756,1,4.075
1141.050,40.513,90.000,0.778,1,4.075
1141.252,40.534,90.000,0.726,1,4.075
1141.451,40.541,90.000,0.759,1,4.075
1141.650,40.538,90.000,0.742,1,4.075
1141.849,40.525,90.000,0.754,1,4.075
1142.050,40.521,90.000,0.749,1,4.075
1142.250,40.511,90.000,0.690,1,4.075
1142.449,40.522,90.000,0.718,1,4.075
1142.650,40.540,90.000,0.745,1,4.075
1142.850,40.556,90.000,0.739,1,4.075
1143.049,40.570,90.000,0.726,1,4.075
1143.250,40.568,90.000,0.776,1,4.080
1143.450,40.563,90.000,0.738,1,4.075
1143.648,40.571,90.000,0.729,1,4.075
1143.883,40.578,90.000,0.770,1,4.075
1144.049,40.559,90.000,0.781,1,4.075
1144.249,40.542,90.000,0.754,1,4.075
1144.448,40.539,90.000,0.785,1,4.075
1144.649,40.553,90.000,0.794,1,4.075
1144.848,40.576,90.000,0.726,1,4.075
1145.049,40.585,90.000,0.778,1,4.075
1145.248,40.585,90.000,0.792,1,4.075
1145.449,40.578,90.000,0.729,1,4.075
1145.647,40.557,90.000,0.762,1,4.075
1145.847,40.528,90.000,0.777,1,4.075
1146.047,40.536,90.000,0.774,1,4.075
1146.248,40.555,90.000,0.792,1,4.075
1146.447,40.553,90.000,0.740,1,4.075
1146.647,40.558,90.000,0.740,1,4.080
1146.846,40.569,90.000,0.753,1,4.075
1147.047,40.573,90.000,0.764,1,4.075
1147.246,40.577,90.000,0.733,1,4.080
1147.447,40.580,90.000,0.762,1,4.080
1147.647,40.597,90.000,0.724,1,4.075
1147.847,40.586,90.000,0.735,1,4.080
1148.049,40.577,90.000,0.756,1,4.075
1148.248,40.539,90.000,0.773,1,4.075
1148.447,40.539,90.000,0.764,1,4.080
1148.646,40.560,90.000,0.747,1,4.075
1148.851,40.567,90.000,0.780,1,4.075
1149.046,40.573,90.000,0.762,1,4.080
1149.249,40.584,90.000,0.781,1,4.080
1149.447,40.585,90.000,0.815,1,4.080
1149.676,40.559,90.000,0.784,1,4.080
1149.846,40.545,90.000,0.784,1,4.080
1150.044,40.558,90.000,0.787,1,4.080
1150.253,40.568,90.000,0.780,1,4.080
1150.447,40.566,90.000,0.774,1,4.080
1150.645,40.560,90.000,0.794,1,4.080
1150.845,40.553,90.000,0.774,1,4.080
1151.082,40.543,90.000,0.756,1,4.080
1151.243,40.543,90.000,0.792,1,4.080
1151.444,40.528,90.000,0.795,1,4.075
1151.646,40.534,90.000,0.747,1,4.080
1151.843,40.538,90.000,0.807,1,4.075
1152.044,40.555,90.000,0.770,1,4.080
1152.242,40.570,90.000,0.776,1,4.075
1152.444,40.579,90.000,0.785,1,4.080
1152.643,40.580,90.000,0.735,1,4.080
1152.842,40.569,90.000,0.774,1,4.080
1153.042,40.553,90.000,0.760,1,4.080
1153.244,40.557,90.000,0.739,1,4.080
1153.442,40.576,90.000,0.808,1,4.080
1153.643,40.570,90.000,0.790,1,4.080
1153.845,40.559,90.000,0.745,1,4.080
1154.041,40.564,90.000,0.787,1,4.080
1154.243,40.561,90.000,0.774,1,4.080
1154.442,40.557,90.000,0.736,1,4.080
1154.641,40.557,90.000,0.791,1,4.080
1154.842,40.574,90.000,0.795,1,4.080
1155.049,40.581,90.000,0.784,1,4.080
1155.242,40.589,90.000,0.788,1,4.080
1155.440,40.608,90.000,0.805,1,4.080
1155.647,40.613,90.000,0.778,1,4.080
1155.840,40.610,90.000,0.712,1,4.080
1156.040,40.604,90.000,0.791,1,4.080
1156.241,40.590,90.000,0.736,1,4.080
1156.443,40.597,90.000,0.770,1,4.080
1156.641,40.592,90.000,0.783,1,4.080
1156.841,40.584,90.000,0.794,1,4.080
1157.041,40.557,90.000,0.749,1,4.080
1157.241,40.564,90.000,0.673,1,4.080
1157.454,40.577,90.000,0.732,1,4.080
1157.641,40.571,90.000,0.739,1,4.075
1157.840,40.578,90.000,0.792,1,4.080
1158.039,40.578,90.000,0.770,1,4.080
1158.239,40.577,90.000,0.747,1,4.080
1158.439,40.581,90.000,0.764,1,4.080
1158.638,40.581,90.000,0.746,1,4.080
1158.839,40.585,90.000,0.705,1,4.080
1159.038,40.568,90.000,0.731,1,4.080
1159.238,40.542,90.000,0.797,1,4.080
1159.439,40.528,90.000,0.754,1,4.080
1159.657,40.536,90.000,0.733,1,4.080
1159.839,40.574,90.000,0.785,1,4.080
1160.038,40.587,90.000,0.735,1,4.080
1160.239,40.586,90.000,0.711,1,4.080
1160.438,40.587,90.000,0.762,1,4.086
1160.639,40.592,90.000,0.746,1,4.080
1160.856,40.598,90.000,0.736,1,4.080
1161.040,40.592,90.000,0.757,1,4.086
1161.241,40.575,90.000,0.791,1,4.080
1161.437,40.557,90.000,0.785,1,4.080
1161.638,40.555,90.000,0.759,1,4.080
1161.839,40.561,90.000,0.707,1,4.086
1162.037,40.555,90.000,0.778,1,4.080
1162.236,40.541,90.000,0.754,1,4.080
1162.436,40.528,90.000,0.784,1,4.086
1162.636,40.543,90.000,0.719,1,4.080
1162.846,40.552,90.000,0.709,1,4.080
1163.037,40.560,90.000,0.787,1,4.086
1163.240,40.561,90.000,0.757,1,4.080
1163.436,40.566,90.000,0.781,1,4.086
1163.638,40.566,90.000,0.787,1,4.086
1163.836,40.552,90.000,0.776,1,4.080
1164.036,40.553,90.000,0.750,1,4.086
1164.234,40.540,90.000,0.780,1,4.086
1164.435,40.530,90.000,0.739,1,4.080
1164.636,40.551,90.000,0.771,1,4.086
1164.834,40.570,90.000,0.756,1,4.086
1165.034,40.576,90.000,0.800,1,4.086
1165.304,40.568,90.000,0.773,1,4.086
1165.434,40.557,90.000,0.774,1,4.086
1165.639,40.558,90.000,0.771,1,4.086
1165.849,40.564,90.000,0.764,1,4.086
1166.050,40.574,90.000,0.752,1,4.086
1166.385,40.582,90.000,0.753,1,4.086
1166.463,40.588,90.000,0.778,1,4.086
1166.632,40.576,90.000,0.770,1,4.086
1166.835,40.558,90.000,0.764,1,4.086
1167.033,40.555,90.000,0.777,1,4.086
1167.233,40.556,90.000,0.780,1,4.086
1167.433,40.570,90.000,0.804,1,4.086
1167.634,40.565,90.000,0.762,1,4.086
1167.832,40.561,90.000,0.750,1,4.086
1168.037,40.542,90.000,0.790,1,4.086
1168.232,40.552,90.000,0.797,1,4.086
1168.432,40.550,90.000,0.771,1,4.086
1168.632,40.545,90.000,0.808,1,4.086
1168.834,40.529,90.000,0.774,1,4.086
1169.034,40.546,90.000,0.690,1,4.086
1169.234,40.563,90.000,0.791,1,4.086
1169.431,40.581,90.000,0.762,1,4.086
1169.638,40.569,90.000,0.771,1,4.086
1169.831,40.564,90.000,0.787,1,4.086
1170.031,40.550,90.000,0.773,1,4.086
1170.231,40.565,90.000,0.778,1,4.086
1170.431,40.578,90.000,0.766,1,4.086
1170.630,40.569,90.000,0.708,1,4.086
1170.830,40.557,90.000,0.756,1,4.086
1171.030,40.554,90.000,0.771,1,4.086
1171.230,40.573,90.000,0.766,1,4.086
1171.431,40.586,90.000,0.776,1,4.086
1171.632,40.588,90.000,0.747,1,4.086
1171.831,40.578,90.000,0.739,1,4.086
1172.030,40.590,90.000,0.742,1,4.086
1172.230,40.601,90.000,0.770,1,4.086
1172.430,40.610,90.000,0.739,1,4.086
1172.631,40.615,90.000,0.697,1,4.086
1172.829,40.609,90.000,0.715,1,4.080
1173.032,40.596,90.000,0.763,1,4.086
1173.229,40.609,90.000,0.746,1,4.086
1173.430,40.594,90.000,0.773,1,4.086
1173.633,40.583,90.000,0.771,1,4.086
1173.829,40.600,90.000,0.767,1,4.086
1174.033,40.598,90.000,0.745,1,4.086
1174.228,40.605,90.000,0.778,1,4.086
1174.429,40.616,90.000,0.754,1,4.086
1174.628,40.628,90.000,0.762,1,4.086
1174.828,40.623,90.000,0.783,1,4.086
1175.027,40.615,90.000,0.766,1,4.086
1175.228,40.599,90.000,0.760,1,4.080
1175.428,40.595,90.000,0.776,1,4.086
1175.628,40.617,90.000,0.740,1,4.086
1175.827,40.628,90.000,0.773,1,4.086
1176.026,40.637,90.000,0.780,1,4.086
1176.228,40.623,90.000,0.762,1,4.086
1176.428,40.612,90.000,0.745,1,4.086
1176.627,40.612,90.000,0.800,1,4.086
1176.827,40.604,90.000,0.721,1,4.086
1177.026,40.596,90.000,0.752,1,4.086
1177.228,40.602,90.000,0.771,1,4.086
1177.428,40.588,90.000,0.753,1,4.086
1177.626,40.589,90.000,0.746,1,4.091
1177.826,40.592,90.000,0.767,1,4.086
1178.028,40.584,90.000,0.739,1,4.086
1178.226,40.582,90.000,0.743,1,4.086
1178.426,40.606,90.000,0.787,1,4.086
1178.625,40.616,90.000,0.774,1,4.086
1178.825,40.592,90.000,0.781,1,4.086
1179.025,40.595,90.000,0.746,1,4.086
1179.226,40.608,90.000,0.781,1,4.086
1179.424,40.600,90.000,0.783,1,4.091
1179.625,40.583,90.000,0.801,1,4.086
1179.825,40.564,90.000,0.753,1,4.086
1180.024,40.579,90.000,0.788,1,4.091
1180.224,40.588,90.000,0.781,1,4.086
1180.426,40.591,90.000,0.795,1,4.091
1180.623,40.587,90.000,0.769,1,4.091
1180.823,40.575,90.000,0.750,1,4.086
1181.024,40.579,90.000,0.792,1,4.091
1181.225,40.593,90.000,0.773,1,4.086
1181.424,40.611,90.000,0.776,1,4.086
1181.623,40.618,90.000,0.739,1,4.086
1181.823,40.622,90.000,0.784,1,4.091
1182.023,40.610,90.000,0.784,1,4.086
1182.223,40.608,90.000,0.750,1,4.091
1182.423,40.618,90.000,0.787,1,4.091
1182.623,40.629,90.000,0.804,1,4.086
1182.823,40.608,90.000,0.794,1,4.091
1183.029,40.578,90.000,0.777,1,4.086
1183.221,40.563,90.000,0.792,1,4.086
1183.422,40.575,90.000,0.781,1,4.091
1183.689,40.582,90.000,0.759,1,4.091
1183.822,40.593,90.000,0.798,1,4.091
1184.022,40.596,90.000,0.745,1,4.091
1184.242,40.589,90.000,0.745,1,4.091
1184.421,40.568,90.000,0.801,1,4.091
1184.631,40.567,90.000,0.763,1,4.091
1184.820,40.589,90.000,0.769,1,4.091
1185.023,40.592,90.000,0.731,1,4.091
1185.221,40.580,90.000,0.754,1,4.086
1185.421,40.589,90.000,0.760,1,4.091
1185.622,40.604,90.000,0.790,1,4.091
1185.823,40.599,90.000,0.774,1,4.086
1186.020,40.572,90.000,0.773,1,4.091
1186.220,40.561,90.000,0.747,1,4.086
1186.426,40.553,90.000,0.749,1,4.091
1186.622,40.540,90.000,0.763,1,4.086
1186.820,40.528,90.000,0.754,1,4.086
1187.020,40.524,90.000,0.743,1,4.091
1187.219,40.523,90.000,0.756,1,4.091
1187.420,40.523,90.000,0.757,1,4.091
1187.619,40.516,90.000,0.781,1,4.091
1187.819,40.517,90.000,0.776,1,4.091
1188.019,40.511,90.000,0.643,1,4.091
1188.219,40.512,90.000,0.752,1,4.091
1188.420,40.493,90.000,0.770,1,4.091
1188.619,40.498,90.000,0.753,1,4.091
1188.818,40.526,90.000,0.777,1,4.091
1189.018,40.547,90.000,0.757,1,4.086
1189.219,40.546,90.000,0.732,1,4.091
1189.419,40.554,90.000,0.769,1,4.091
1189.620,40.549,90.000,0.762,1,4.091
1189.819,40.558,90.000,0.788,1,4.091
1190.020,40.565,90.000,0.805,1,4.091
1190.218,40.566,90.000,0.763,1,4.091
1190.418,40.546,90.000,0.731,1,4.091
1190.617,40.539,90.000,0.802,1,4.091
1190.817,40.532,90.000,0.783,1,4.091
1191.017,40.531,90.000,0.771,1,4.091
1191.216,40.535,90.000,0.738,1,4.091
1191.416,40.540,90.000,0.787,1,4.091
1191.616,40.557,90.000,0.787,1,4.086
1191.816,40.562,90.000,0.752,1,4.091
1192.016,40.562,90.000,0.747,1,4.091
1192.234,40.561,90.000,0.780,1,4.091
1192.415,40.549,90.000,0.749,1,4.091
1192.616,40.536,90.000,0.738,1,4.091
1192.815,40.534,90.000,0.784,1,4.091
1193.016,40.560,90.000,0.749,1,4.091
1193.215,40.568,90.000,0.766,1,4.091
1193.416,40.562,90.000,0.774,1,4.091
1193.615,40.561,90.000,0.785,1,4.091
1193.814,40.543,90.000,0.771,1,4.091
1194.015,40.528,90.000,0.792,1,4.091
1194.214,40.525,90.000,0.800,1,4.091
1194.424,40.511,90.000,0.752,1,4.096
1194.663,40.513,90.000,0.802,1,4.091
1194.815,40.517,90.000,0.742,1,4.091
1195.016,40.527,90.000,0.750,1,4.096
1195.214,40.534,90.000,0.766,1,4.091
1195.415,40.539,90.000,0.725,1,4.091
1195.614,40.537,90.000,0.731,1,4.091
1195.813,40.543,90.000,0.764,1,4.091
1196.149,40.552,90.000,0.747,1,4.096
1196.248,40.558,90.000,0.770,1,4.096
1196.414,40.555,90.000,0.760,1,4.091
1196.617,40.559,90.000,0.756,1,4.096
1196.812,40.558,90.000,0.746,1,4.091
1197.014,40.544,90.000,0.804,1,4.091
1197.213,40.526,90.000,0.767,1,4.096
1197.418,40.514,90.000,0.785,1,4.096
1197.612,40.514,90.000,0.797,1,4.091
1197.813,40.532,90.000,0.752,1,4.091
1198.015,40.544,90.000,0.767,1,4.096
1198.212,40.530,90.000,0.801,1,4.091
1198.411,40.491,90.000,0.767,1,4.091
1198.613,40.496,90.000,0.788,1,4.096
1198.811,40.509,90.000,0.788,1,4.091
1199.011,40.507,90.000,0.804,1,4.096
1199.211,40.514,90.000,0.725,1,4.091
1199.411,40.521,90.000,0.798,1,4.096
1199.615,40.521,90.000,0.771,1,4.091
1199.813,40.519,90.000,0.756,1,4.091
1200.011,40.503,90.000,0.731,1,4.091
1200.211,40.497,90.000,0.759,1,4.091
1200.412,40.477,90.000,0.719,1,4.091
1200.610,40.482,90.000,0.771,1,4.091
1200.811,40.494,90.000,0.750,1,4.091
1201.010,40.500,90.000,0.742,1,4.091
1201.210,40.513,90.000,0.757,1,4.091
1201.420,40.512,90.000,0.774,1,4.096
1201.609,40.466,90.000,0.735,1,4.091
1201.811,40.470,90.000,0.790,1,4.091
1202.010,40.487,90.000,0.743,1,4.091
1202.209,40.480,90.000,0.757,1,4.091
1202.409,40.463,90.000,0.791,1,4.091
1202.611,40.471,90.000,0.771,1,4.091
1202.808,40.472,90.000,0.754,1,4.096
1203.009,40.493,90.000,0.750,1,4.091
1203.208,40.503,90.000,0.736,1,4.091
1203.408,40.520,90.000,0.770,1,4.096
1203.608,40.530,90.000,0.788,1,4.096
1203.809,40.520,90.000,0.745,1,4.091
1204.008,40.515,90.000,0.762,1,4.091
1204.208,40.510,90.000,0.736,1,4.091
1204.407,40.518,90.000,0.721,1,4.091
1204.608,40.494,90.000,0.763,1,4.096
1204.809,40.492,90.000,0.776,1,4.096
1205.008,40.493,90.000,0.766,1,4.096
1205.207,40.507,90.000,0.749,1,4.096
1205.431,40.522,90.000,0.776,1,4.091
1205.607,40.529,90.000,0.760,1,4.096
1205.806,40.518,90.000,0.763,1,4.096
1206.008,40.508,90.000,0.736,1,4.096
1206.206,40.496,90.000,0.800,1,4.096
1206.406,40.501,90.000,0.757,1,4.096
1206.606,40.493,90.000,0.771,1,4.096
1206.807,40.506,90.000,0.753,1,4.096
1207.006,40.527,90.000,0.759,1,4.096
1207.206,40.530,90.000,0.733,1,4.096
1207.406,40.522,90.000,0.792,1,4.096
1207.606,40.525,90.000,0.760,1,4.096
1207.807,40.529,90.000,0.764,1,4.096
1208.005,40.505,90.000,0.783,1,4.091
1208.205,40.500,90.000,0.794,1,4.096
1208.425,40.518,90.000,0.792,1,4.096
1208.606,40.532,90.000,0.749,1,4.096
1208.806,40.521,90.000,0.787,1,4.096
1209.005,40.510,90.000,0.791,1,4.096
1209.205,40.512,90.000,0.783,1,4.091
1209.405,40.504,90.000,0.702,1,4.096
1209.604,40.520,90.000,0.791,1,4.096
1209.806,40.545,90.000,0.790,1,4.096
1210.008,40.544,90.000,0.745,1,4.096
1210.204,40.553,90.000,0.776,1,4.096
1210.404,40.562,90.000,0.756,1,4.096
1210.604,40.559,90.000,0.752,1,4.096
1210.804,40.550,90.000,0.762,1,4.096
1211.009,40.530,90.000,0.800,1,4.096
1211.203,40.490,90.000,0.773,1,4.096
1211.404,40.493,90.000,0.770,1,4.096
1211.605,40.514,90.000,0.787,1,4.096
1211.804,40.530,90.000,0.716,1,4.096
1212.003,40.532,90.000,0.788,1,4.096
1212.204,40.499,90.000,0.785,1,4.096
1212.408,40.496,90.000,0.749,1,4.096
1212.603,40.509,90.000,0.798,1,4.096
1212.833,40.513,90.000,0.763,1,4.096
1213.001,40.529,90.000,0.733,1,4.096
1213.203,40.537,90.000,0.788,1,4.096
1213.402,40.528,90.000,0.773,1,4.096
1213.601,40.508,90.000,0.740,1,4.096
1213.801,40.494,90.000,0.797,1,4.096
1214.001,40.513,90.000,0.778,1,4.096
1214.202,40.523,90.000,0.700,1,4.091
1214.401,40.518,90.000,0.714,1,4.096
1214.601,40.506,90.000,0.783,1,4.096
1214.800,40.511,90.000,0.747,1,4.096
1215.001,40.509,90.000,0.757,1,4.096
1215.201,40.512,90.000,0.777,1,4.096
1215.400,40.503,90.000,0.722,1,4.096
1215.600,40.508,90.000,0.735,1,4.096
1215.800,40.506,90.000,0.785,1,4.096
1216.000,40.499,90.000,0.704,1,4.096
1216.199,40.510,90.000,0.709,1,4.096
1216.526,40.513,90.000,0.801,1,4.101
1216.601,40.510,90.000,0.749,1,4.096
1216.799,40.512,90.000,0.740,1,4.096
1216.999,40.523,90.000,0.762,1,4.096
1217.199,40.532,90.000,0.757,1,4.096
1217.398,40.534,90.000,0.743,1,4.096
1217.599,40.527,90.000,0.798,1,4.096
1217.799,40.517,90.000,0.769,1,4.096
1217.999,40.505,90.000,0.732,1,4.096
1218.199,40.488,90.000,0.759,1,4.096
1218.398,40.494,90.000,0.764,1,4.101
1218.598,40.506,90.000,0.762,1,4.096
1218.798,40.530,90.000,0.691,1,4.096
1218.998,40.551,90.000,0.739,1,4.096
1219.198,40.528,90.000,0.770,1,4.101
1219.398,40.526,90.000,0.719,1,4.096
1219.597,40.514,90.000,0.736,1,4.101
1219.798,40.514,90.000,0.791,1,4.101
1219.998,40.511,90.000,0.760,1,4.096
1220.197,40.516,90.000,0.759,1,4.096
1220.398,40.525,90.000,0.795,1,4.101
1220.599,40.539,90.000,0.784,1,4.096
1220.798,40.534,90.000,0.756,1,4.101
1220.997,40.538,90.000,0.770,1,4.096
1221.196,40.537,90.000,0.774,1,4.096
1221.396,40.524,90.000,0.798,1,4.096
1221.596,40.528,90.000,0.774,1,4.101
1221.797,40.543,90.000,0.736,1,4.096
1221.996,40.548,90.000,0.771,1,4.101
1222.196,40.533,90.000,0.771,1,4.101
1222.396,40.516,90.000,0.778,1,4.096
1222.595,40.522,90.000,0.778,1,4.101
1222.795,40.538,90.000,0.771,1,4.101
1222.995,40.537,90.000,0.784,1,4.096
1223.195,40.537,90.000,0.712,1,4.096
1223.395,40.528,90.000,0.747,1,4.101
1223.595,40.515,90.000,0.778,1,4.096
1223.794,40.508,90.000,0.738,1,4.101
1223.994,40.503,90.000,0.776,1,4.101
1224.194,40.495,90.000,0.785,1,4.101
1224.394,40.508,90.000,0.680,1,4.096
1224.594,40.519,90.000,0.729,1,4.101
1224.794,40.523,90.000,0.784,1,4.101
1224.993,40.533,90.000,0.756,1,4.101
1225.193,40.536,90.000,0.739,1,4.101
1225.393,40.519,90.000,0.780,1,4.101
1225.594,40.521,90.000,0.742,1,4.096
1225.793,40.524,90.000,0.746,1,4.101
1225.993,40.512,90.000,0.800,1,4.096
1226.193,40.513,90.000,0.743,1,4.101
1226.393,40.532,90.000,0.747,1,4.101
1226.592,40.545,90.000,0.698,1,4.101
1226.792,40.534,90.000,0.766,1,4.101
1226.993,40.522,90.000,0.778,1,4.101
1227.192,40.516,90.000,0.656,1,4.101
1227.393,40.510,90.000,0.740,1,4.101
1227.592,40.509,90.000,0.776,1,4.101
1227.792,40.527,90.000,0.760,1,4.101
1227.991,40.538,90.000,0.764,1,4.101
1228.192,40.533,90.000,0.743,1,4.101
1228.391,40.534,90.000,0.804,1,4.101
1228.592,40.530,90.000,0.780,1,4.101
1228.791,40.525,90.000,0.767,1,4.101
1228.991,40.523,90.000,0.749,1,4.101
1229.192,40.528,90.000,0.746,1,4.096
1229.391,40.526,90.000,0.739,1,4.101
1229.590,40.536,90.000,0.754,1,4.101
1229.790,40.554,90.000,0.747,1,4.101
1229.991,40.543,90.000,0.757,1,4.101
1230.190,40.527,90.000,0.745,1,4.101
1230.390,40.529,90.000,0.750,1,4.101
1230.591,40.547,90.000,0.731,1,4.101
1230.789,40.561,90.000,0.742,1,4.101
1230.990,40.568,90.000,0.753,1,4.101
1231.191,40.561,90.000,0.762,1,4.101
1231.389,40.564,90.000,0.788,1,4.101
1231.589,40.573,90.000,0.766,1,4.101
1231.790,40.562,90.000,0.752,1,4.101
1231.989,40.541,90.000,0.728,1,4.101
1232.188,40.553,90.000,0.770,1,4.101
1232.389,40.561,90.000,0.757,1,4.101
1232.588,40.566,90.000,0.791,1,4.101
1232.788,40.578,90.000,0.774,1,4.101
1232.989,40.565,90.000,0.714,1,4.101
1233.189,40.560,90.000,0.745,1,4.101
1233.388,40.553,90.000,0.757,1,4.101
1233.588,40.555,90.000,0.731,1,4.101
1233.788,40.569,90.000,0.794,1,4.101
1233.987,40.569,90.000,0.764,1,4.101
1234.189,40.577,90.000,0.736,1,4.101
1234.387,40.580,90.000,0.773,1,4.101
1234.600,40.584,90.000,0.750,1,4.101
1234.787,40.575,90.000,0.745,1,4.101
1234.988,40.560,90.000,0.743,1,4.101
1235.186,40.542,90.000,0.798,1,4.101
1235.386,40.554,90.000,0.760,1,4.101
1235.587,40.559,90.000,0.743,1,4.101
1235.786,40.550,90.000,0.776,1,4.101
1235.986,40.539,90.000,0.747,1,4.107
1236.186,40.539,90.000,0.753,1,4.101
1236.387,40.556,90.000,0.695,1,4.101
1236.586,40.558,90.000,0.773,1,4.101
1236.786,40.569,90.000,0.756,1,4.101
1236.986,40.569,90.000,0.739,1,4.101
1237.188,40.562,90.000,0.778,1,4.101
1237.385,40.537,90.000,0.770,1,4.101
1237.586,40.540,90.000,0.757,1,4.101
1237.785,40.546,90.000,0.742,1,4.107
1237.984,40.545,90.000,0.784,1,4.107
1238.185,40.544,90.000,0.790,1,4.101
1238.384,40.559,90.000,0.790,1,4.107
1238.584,40.561,90.000,0.754,1,4.101
1238.784,40.564,90.000,0.759,1,4.101
1238.985,40.571,90.000,0.783,1,4.107
1239.185,40.557,90.000,0.735,1,4.101
1239.385,40.565,90.000,0.785,1,4.101
1239.584,40.570,90.000,0.792,1,4.101
1239.784,40.557,90.000,0.760,1,4.101
1239.984,40.534,90.000,0.791,1,4.101
1240.184,40.538,90.000,0.756,1,4.107
1240.385,40.533,90.000,0.781,1,4.107
1240.583,40.533,90.000,0.794,1,4.107
1240.783,40.525,90.000,0.749,1,4.107
1240.983,40.525,90.000,0.804,1,4.101
1241.184,40.528,90.000,0.788,1,4.101
1241.383,40.516,90.000,0.784,1,4.107
1241.583,40.515,90.000,0.804,1,4.107
1241.782,40.508,90.000,0.790,1,4.107
1241.982,40.510,90.000,0.733,1,4.101
1242.182,40.525,90.000,0.776,1,4.107
1242.382,40.533,90.000,0.781,1,4.107
1242.581,40.536,90.000,0.750,1,4.107
