t_host_s,baro.temp_C,pm.batteryLevel_pct,pm.chargeCurrent_mA,pm.state,pm.vbat_V
1182.008,41.294,80.000,0.845,1,4.033
1182.208,41.320,80.000,0.823,1,4.033
1182.408,41.330,80.000,0.812,1,4.033
1182.639,41.337,80.000,0.863,1,4.038
1182.808,41.353,80.000,0.840,1,4.033
1183.008,41.345,80.000,0.822,1,4.033
1183.220,41.348,80.000,0.847,1,4.038
1183.407,41.343,80.000,0.812,1,4.033
1183.608,41.341,80.000,0.825,1,4.033
1183.807,41.345,80.000,0.811,1,4.033
1184.007,41.325,80.000,0.821,1,4.033
1184.207,41.316,80.000,0.804,1,4.033
1184.406,41.330,80.000,0.833,1,4.033
1184.607,41.338,80.000,0.809,1,4.033
1184.806,41.356,80.000,0.846,1,4.033
1185.007,41.360,80.000,0.829,1,4.033
1185.206,41.352,80.000,0.828,1,4.033
1185.407,41.322,80.000,0.866,1,4.033
1185.606,41.286,80.000,0.842,1,4.033
1185.807,41.266,80.000,0.787,1,4.033
1186.006,41.274,80.000,0.822,1,4.033
1186.206,41.296,80.000,0.833,1,4.033
1186.405,41.309,80.000,0.823,1,4.038
1186.605,41.319,80.000,0.852,1,4.033
1186.805,41.333,80.000,0.843,1,4.033
1187.005,41.336,80.000,0.829,1,4.033
1187.206,41.327,80.000,0.801,1,4.033
1187.406,41.336,80.000,0.843,1,4.038
1187.613,41.335,80.000,0.819,1,4.038
1187.805,41.331,80.000,0.859,1,4.038
1188.004,41.304,80.000,0.835,1,4.038
1188.238,41.296,80.000,0.836,1,4.038
1188.412,41.290,80.000,0.828,1,4.038
1188.605,41.286,80.000,0.863,1,4.038
1188.806,41.311,80.000,0.866,1,4.038
1189.004,41.331,80.000,0.840,1,4.038
1189.204,41.330,80.000,0.830,1,4.038
1189.403,41.342,80.000,0.838,1,4.038
1189.604,41.356,80.000,0.853,1,4.033
1189.803,41.366,80.000,0.828,1,4.038
1190.003,41.362,80.000,0.849,1,4.038
1190.203,41.362,80.000,0.847,1,4.038
1190.403,41.367,80.000,0.805,1,4.038
1190.603,41.361,80.000,0.825,1,4.038
1190.804,41.347,80.000,0.830,1,4.038
1191.004,41.349,80.000,0.808,1,4.038
1191.205,41.342,80.000,0.818,1,4.038
1191.402,41.333,80.000,0.838,1,4.038
1191.601,41.331,80.000,0.809,1,4.038
1191.802,41.337,80.000,0.846,1,4.038
1192.002,41.341,80.000,0.826,1,4.038
1192.203,41.350,80.000,0.791,1,4.033
1192.402,41.337,80.000,0.847,1,4.038
1192.627,41.290,80.000,0.859,1,4.038
1192.822,41.263,80.000,0.826,1,4.038
1193.001,41.271,80.000,0.847,1,4.038
1193.201,41.284,80.000,0.849,1,4.038
1193.401,41.284,80.000,0.809,1,4.038
1193.601,41.289,80.000,0.835,1,4.038
1193.800,41.282,80.000,0.838,1,4.038
1194.001,41.280,80.000,0.846,1,4.038
1194.200,41.290,80.000,0.832,1,4.038
1194.400,41.266,80.000,0.780,1,4.038
1194.600,41.259,80.000,0.812,1,4.038
1194.799,41.272,80.000,0.861,1,4.038
1195.000,41.283,80.000,0.814,1,4.038
1195.199,41.300,80.000,0.822,1,4.038
1195.399,41.327,80.000,0.833,1,4.038
1195.599,41.340,80.000,0.805,1,4.038
1195.799,41.331,80.000,0.852,1,4.038
1196.000,41.334,80.000,0.809,1,4.038
1196.200,41.333,80.000,0.798,1,4.038
1196.398,41.340,80.000,0.829,1,4.038
1196.599,41.356,80.000,0.812,1,4.038
1196.798,41.349,80.000,0.815,1,4.038
1196.999,41.345,80.000,0.823,1,4.038
1197.197,41.347,80.000,0.791,1,4.038
1197.397,41.324,80.000,0.812,1,4.038
1197.598,41.305,80.000,0.818,1,4.038
1197.797,41.310,80.000,0.847,1,4.038
1197.997,41.310,80.000,0.821,1,4.038
1198.197,41.320,80.000,0.815,1,4.038
1198.398,41.344,80.000,0.830,1,4.038
1198.597,41.359,80.000,0.850,1,4.038
1198.797,41.371,80.000,0.835,1,4.038
1198.997,41.370,80.000,0.847,1,4.038
1199.197,41.362,80.000,0.847,1,4.038
1199.397,41.345,80.000,0.835,1,4.038
1199.598,41.335,80.000,0.849,1,4.038
1199.799,41.340,80.000,0.828,1,4.038
1199.996,41.335,80.000,0.828,1,4.038
1200.197,41.336,80.000,0.822,1,4.038
1200.396,41.343,80.000,0.845,1,4.038
1200.596,41.351,80.000,0.850,1,4.038
1200.796,41.346,80.000,0.832,1,4.038
1200.996,41.349,80.000,0.856,1,4.038
1201.197,41.353,80.000,0.822,1,4.038
1201.396,41.347,80.000,0.812,1,4.038
1201.596,41.303,80.000,0.801,1,4.038
1201.796,41.287,80.000,0.847,1,4.038
1201.996,41.304,80.000,0.800,1,4.043
1202.197,41.310,80.000,0.807,1,4.038
1202.396,41.318,80.000,0.836,1,4.043
1202.597,41.322,80.000,0.839,1,4.043
1202.797,41.324,80.000,0.839,1,4.043
1202.994,41.311,80.000,0.819,1,4.038
1203.195,41.308,80.000,0.838,1,4.043
1203.394,41.299,80.000,0.828,1,4.038
1203.594,41.270,80.000,0.801,1,4.038
1203.794,41.273,80.000,0.857,1,4.043
1203.994,41.297,80.000,0.854,1,4.043
1204.195,41.305,80.000,0.795,1,4.038
1204.393,41.286,80.000,0.825,1,4.043
1204.593,41.283,80.000,0.869,1,4.043
1204.794,41.302,80.000,0.835,1,4.043
1204.993,41.314,80.000,0.825,1,4.043
1205.193,41.329,80.000,0.835,1,4.038
1205.392,41.327,80.000,0.857,1,4.043
1205.594,41.323,80.000,0.854,1,4.043
1205.791,41.317,80.000,0.857,1,4.043
1205.991,41.308,80.000,0.828,1,4.043
1206.191,41.304,80.000,0.852,1,4.043
1206.392,41.303,80.000,0.859,1,4.043
1206.594,41.311,80.000,0.822,1,4.043
1206.791,41.325,80.000,0.854,1,4.043
1206.991,41.342,80.000,0.857,1,4.043
1207.192,41.336,80.000,0.790,1,4.043
1207.391,41.314,80.000,0.830,1,4.043
1207.591,41.323,80.000,0.838,1,4.043
1207.791,41.343,90.000,0.823,1,4.043
1207.991,41.362,80.000,0.832,1,4.043
1208.191,41.362,80.000,0.816,1,4.043
1208.390,41.358,80.000,0.804,1,4.043
1208.590,41.358,80.000,0.790,1,4.043
1208.789,41.357,80.000,0.829,1,4.043
1208.990,41.365,80.000,0.860,1,4.043
1209.190,41.347,80.000,0.840,1,4.043
1209.390,41.331,80.000,0.809,1,4.043
1209.589,41.313,80.000,0.766,1,4.043
1209.790,41.306,80.000,0.780,1,4.043
1209.991,41.305,80.000,0.832,1,4.043
1210.190,41.287,80.000,0.829,1,4.043
1210.388,41.297,80.000,0.833,1,4.043
1210.599,41.315,80.000,0.821,1,4.043
1210.789,41.316,80.000,0.747,1,4.043
1210.988,41.307,80.000,0.797,1,4.043
1211.189,41.289,80.000,0.852,1,4.043
1211.415,41.302,80.000,0.846,1,4.043
1211.602,41.293,80.000,0.828,1,4.043
1211.789,41.294,80.000,0.842,1,4.043
1211.988,41.302,80.000,0.842,1,4.043
1212.189,41.291,80.000,0.829,1,4.043
1212.389,41.305,80.000,0.850,1,4.043
1212.588,41.319,80.000,0.767,1,4.043
1212.787,41.304,80.000,0.857,1,4.043
1212.989,41.272,80.000,0.815,1,4.043
1213.188,41.262,80.000,0.794,1,4.043
1213.388,41.273,80.000,0.802,1,4.043
1213.586,41.292,80.000,0.798,1,4.043
1213.786,41.298,80.000,0.853,1,4.043
1213.992,41.289,90.000,0.825,1,4.043
1214.188,41.248,80.000,0.854,1,4.043
1214.396,41.236,80.000,0.843,1,4.043
1214.588,41.258,80.000,0.863,1,4.043
1214.787,41.268,80.000,0.805,1,4.043
1214.986,41.280,80.000,0.850,1,4.043
1215.186,41.275,90.000,0.800,1,4.043
1215.387,41.246,80.000,0.822,1,4.043
1215.585,41.221,90.000,0.847,1,4.043
1215.792,41.216,90.000,0.856,1,4.043
1215.985,41.231,90.000,0.853,1,4.043
1216.188,41.242,80.000,0.852,1,4.043
1216.385,41.220,80.000,0.849,1,4.043
1216.603,41.204,80.000,0.821,1,4.043
1216.786,41.214,90.000,0.852,1,4.049
1216.985,41.225,90.000,0.849,1,4.043
1217.186,41.236,80.000,0.807,1,4.043
1217.385,41.246,90.000,0.864,1,4.043
1217.583,41.237,90.000,0.842,1,4.043
1217.783,41.238,80.000,0.815,1,4.043
1217.986,41.254,90.000,0.815,1,4.043
1218.185,41.250,90.000,0.830,1,4.049
1218.383,41.228,80.000,0.818,1,4.049
1218.583,41.225,90.000,0.784,1,4.043
1218.783,41.223,90.000,0.818,1,4.049
1218.983,41.239,90.000,0.812,1,4.049
1219.182,41.238,90.000,0.802,1,4.043
1219.383,41.241,90.000,0.823,1,4.049
1219.645,41.224,80.000,0.836,1,4.049
1219.783,41.232,90.000,0.800,1,4.043
1219.983,41.241,90.000,0.812,1,4.049
1220.182,41.236,90.000,0.829,1,4.043
1220.381,41.233,90.000,0.856,1,4.049
1220.581,41.229,90.000,0.812,1,4.049
1220.782,41.245,90.000,0.835,1,4.049
1220.982,41.252,90.000,0.853,1,4.049
1221.182,41.235,90.000,0.809,1,4.049
1221.381,41.237,90.000,0.861,1,4.049
1221.581,41.231,90.000,0.859,1,4.049
1221.781,41.221,90.000,0.863,1,4.049
1221.980,41.208,90.000,0.846,1,4.049
1222.180,41.222,90.000,0.835,1,4.049
1222.398,41.208,90.000,0.828,1,4.049
1222.599,41.203,90.000,0.822,1,4.049
1222.780,41.216,90.000,0.856,1,4.049
1222.980,41.229,90.000,0.859,1,4.049
1223.180,41.235,90.000,0.819,1,4.049
1223.381,41.225,90.000,0.843,1,4.049
1223.579,41.221,90.000,0.808,1,4.049
1223.781,41.206,90.000,0.808,1,4.049
1223.979,41.213,90.000,0.838,1,4.049
1224.186,41.227,90.000,0.812,1,4.049
1224.380,41.235,90.000,0.826,1,4.049
1224.582,41.230,80.000,0.812,1,4.049
1224.780,41.219,90.000,0.825,1,4.049
1224.980,41.193,90.000,0.829,1,4.049
1225.182,41.183,90.000,0.811,1,4.049
1225.379,41.194,90.000,0.832,1,4.049
1225.579,41.206,90.000,0.815,1,4.049
1225.780,41.192,90.000,0.805,1,4.049
1225.979,41.178,90.000,0.807,1,4.049
1226.180,41.189,90.000,0.802,1,4.049
1226.380,41.211,90.000,0.819,1,4.049
1226.578,41.222,90.000,0.822,1,4.049
1226.789,41.234,90.000,0.850,1,4.049
1226.978,41.238,90.000,0.845,1,4.049
1227.178,41.249,90.000,0.798,1,4.049
1227.380,41.245,90.000,0.832,1,4.049
1227.578,41.233,90.000,0.846,1,4.049
1227.777,41.239,90.000,0.808,1,4.049
1227.977,41.228,90.000,0.856,1,4.049
1228.177,41.224,90.000,0.830,1,4.049
1228.377,41.220,90.000,0.859,1,4.049
1228.576,41.218,90.000,0.857,1,4.049
1228.776,41.207,90.000,0.852,1,4.049
1228.976,41.214,90.000,0.870,1,4.049
1229.177,41.237,90.000,0.859,1,4.049
1229.376,41.255,90.000,0.842,1,4.049
1229.589,41.248,90.000,0.840,1,4.054
1229.786,41.252,90.000,0.828,1,4.049
1229.988,41.242,90.000,0.850,1,4.049
1230.178,41.234,90.000,0.828,1,4.049
1230.377,41.239,90.000,0.825,1,4.049
1230.575,41.243,90.000,0.854,1,4.049
1230.775,41.246,90.000,0.840,1,4.049
1230.975,41.256,90.000,0.842,1,4.049
1231.174,41.264,90.000,0.784,1,4.049
1231.374,41.260,90.000,0.859,1,4.049
1231.575,41.262,90.000,0.864,1,4.049
1231.775,41.258,90.000,0.853,1,4.049
1231.974,41.241,90.000,0.828,1,4.049
1232.182,41.213,90.000,0.847,1,4.054
1232.383,41.211,90.000,0.774,1,4.049
1232.574,41.198,90.000,0.839,1,4.049
1232.774,41.189,90.000,0.814,1,4.049
1232.974,41.200,90.000,0.819,1,4.049
1233.173,41.213,90.000,0.816,1,4.049
1233.373,41.206,90.000,0.821,1,4.054
1233.573,41.199,90.000,0.833,1,4.054
1233.773,41.180,90.000,0.840,1,4.049
1233.973,41.184,90.000,0.840,1,4.054
1234.172,41.184,90.000,0.797,1,4.049
1234.376,41.161,90.000,0.859,1,4.049
1234.573,41.166,90.000,0.852,1,4.054
1234.773,41.156,90.000,0.859,1,4.049
1234.972,41.159,90.000,0.747,1,4.054
1235.205,41.177,90.000,0.850,1,4.054
1235.402,41.160,90.000,0.859,1,4.054
1235.571,41.170,90.000,0.800,1,4.054
1235.772,41.182,90.000,0.828,1,4.054
1235.972,41.197,90.000,0.814,1,4.054
1236.172,41.204,90.000,0.828,1,4.049
1236.371,41.184,90.000,0.816,1,4.054
1236.572,41.176,90.000,0.842,1,4.054
1236.771,41.181,90.000,0.819,1,4.054
1236.970,41.184,90.000,0.809,1,4.054
1237.171,41.180,90.000,0.849,1,4.054
1237.370,41.178,90.000,0.788,1,4.054
1237.571,41.200,90.000,0.823,1,4.054
1237.770,41.211,90.000,0.857,1,4.054
1237.970,41.224,90.000,0.850,1,4.054
1238.169,41.229,90.000,0.836,1,4.054
1238.369,41.226,90.000,0.839,1,4.054
1238.570,41.193,90.000,0.767,1,4.054
1238.770,41.175,90.000,0.850,1,4.054
1238.973,41.175,90.000,0.845,1,4.054
1239.254,41.172,90.000,0.845,1,4.054
1239.370,41.194,90.000,0.823,1,4.054
1239.572,41.209,90.000,0.843,1,4.054
1239.768,41.211,90.000,0.807,1,4.054
1239.973,41.206,90.000,0.759,1,4.054
1240.168,41.198,90.000,0.815,1,4.054
1240.369,41.208,90.000,0.847,1,4.054
1240.568,41.195,90.000,0.849,1,4.054
1240.768,41.162,90.000,0.809,1,4.054
1240.969,41.160,90.000,0.805,1,4.054
1241.168,41.177,90.000,0.839,1,4.054
1241.369,41.173,90.000,0.818,1,4.054
1241.569,41.161,90.000,0.833,1,4.054
1241.767,41.160,90.000,0.832,1,4.054
1241.975,41.189,90.000,0.828,1,4.054
1242.168,41.204,90.000,0.818,1,4.054
1242.367,41.198,90.000,0.847,1,4.054
1242.574,41.194,90.000,0.856,1,4.054
1242.769,41.199,90.000,0.826,1,4.054
1242.997,41.203,90.000,0.843,1,4.054
1243.168,41.202,90.000,0.845,1,4.054
1243.366,41.204,90.000,0.822,1,4.054
1243.566,41.190,90.000,0.838,1,4.054
1243.766,41.191,90.000,0.795,1,4.054
1243.966,41.217,90.000,0.835,1,4.054
1244.165,41.239,90.000,0.847,1,4.054
1244.366,41.249,90.000,0.818,1,4.054
1244.566,41.237,90.000,0.859,1,4.054
1244.767,41.225,90.000,0.842,1,4.054
1244.967,41.215,90.000,0.826,1,4.059
1245.165,41.204,90.000,0.856,1,4.054
1245.366,41.200,90.000,0.840,1,4.054
1245.565,41.215,90.000,0.836,1,4.054
1245.765,41.213,90.000,0.832,1,4.054
1245.965,41.212,90.000,0.842,1,4.054
1246.165,41.189,90.000,0.811,1,4.054
1246.365,41.159,90.000,0.846,1,4.054
1246.564,41.167,90.000,0.819,1,4.054
1246.765,41.180,90.000,0.839,1,4.054
1246.964,41.196,90.000,0.826,1,4.054
1247.163,41.188,90.000,0.815,1,4.054
1247.364,41.162,90.000,0.826,1,4.054
1247.565,41.151,90.000,0.812,1,4.054
1247.764,41.162,90.000,0.846,1,4.054
1247.964,41.185,90.000,0.863,1,4.059
1248.164,41.186,90.000,0.830,1,4.054
1248.363,41.175,90.000,0.838,1,4.059
1248.563,41.163,90.000,0.838,1,4.059
1248.780,41.169,90.000,0.853,1,4.054
1248.964,41.168,90.000,0.822,1,4.059
1249.162,41.154,90.000,0.849,1,4.059
1249.363,41.161,90.000,0.840,1,4.059
1249.563,41.166,90.000,0.815,1,4.059
1249.763,41.169,90.000,0.847,1,4.059
1249.963,41.182,90.000,0.802,1,4.054
1250.162,41.159,90.000,0.783,1,4.059
1250.363,41.136,90.000,0.853,1,4.059
1250.561,41.097,90.000,0.832,1,4.059
1250.762,41.060,90.000,0.828,1,4.059
1250.964,41.048,90.000,0.864,1,4.059
1251.161,41.058,90.000,0.830,1,4.054
1251.363,41.062,90.000,0.821,1,4.059
1251.563,41.074,90.000,0.839,1,4.059
1251.761,41.086,90.000,0.818,1,4.059
1252.007,41.085,90.000,0.843,1,4.059
1252.161,41.084,90.000,0.829,1,4.054
1252.360,41.081,90.000,0.856,1,4.059
1252.560,41.076,90.000,0.808,1,4.054
1252.760,41.094,90.000,0.830,1,4.059
1252.960,41.105,90.000,0.807,1,4.059
1253.160,41.122,90.000,0.836,1,4.059
1253.360,41.108,90.000,0.860,1,4.059
1253.559,41.096,90.000,0.826,1,4.059
1253.760,41.099,90.000,0.833,1,4.059
1253.960,41.110,90.000,0.843,1,4.059
1254.160,41.137,90.000,0.809,1,4.059
1254.358,41.156,90.000,0.825,1,4.059
1254.562,41.143,90.000,0.845,1,4.059
1254.758,41.135,90.000,0.808,1,4.059
1254.959,41.154,90.000,0.838,1,4.059
1255.158,41.156,90.000,0.792,1,4.059
1255.359,41.152,90.000,0.816,1,4.059
1255.558,41.155,90.000,0.822,1,4.059
1255.757,41.145,90.000,0.822,1,4.059
1255.962,41.129,90.000,0.853,1,4.059
1256.157,41.100,90.000,0.823,1,4.059
1256.357,41.085,90.000,0.838,1,4.059
1256.557,41.104,90.000,0.861,1,4.059
1256.757,41.119,90.000,0.808,1,4.059
1256.956,41.121,90.000,0.819,1,4.059
1257.157,41.130,90.000,0.798,1,4.059
1257.396,41.120,90.000,0.856,1,4.059
1257.558,41.113,90.000,0.823,1,4.059
1257.757,41.123,90.000,0.814,1,4.059
1257.957,41.142,90.000,0.852,1,4.059
1258.156,41.161,90.000,0.815,1,4.059
1258.358,41.171,90.000,0.842,1,4.059
1258.557,41.155,90.000,0.821,1,4.059
1258.756,41.149,90.000,0.767,1,4.059
1258.956,41.160,90.000,0.830,1,4.059
1259.156,41.145,90.000,0.825,1,4.059
1259.355,41.132,90.000,0.830,1,4.059
1259.556,41.132,90.000,0.846,1,4.059
1259.756,41.135,90.000,0.826,1,4.059
1259.955,41.146,90.000,0.804,1,4.059
1260.155,41.153,90.000,0.842,1,4.059
1260.355,41.161,90.000,0.847,1,4.059
1260.555,41.171,90.000,0.823,1,4.059
1260.755,41.140,90.000,0.839,1,4.059
1260.954,41.108,90.000,0.861,1,4.059
1261.154,41.098,90.000,0.833,1,4.059
1261.354,41.120,90.000,0.830,1,4.059
1261.555,41.131,90.000,0.812,1,4.059
1261.756,41.105,90.000,0.778,1,4.059
1261.954,41.096,90.000,0.843,1,4.059
1262.174,41.105,90.000,0.818,1,4.059
1262.354,41.105,90.000,0.811,1,4.059
1262.554,41.088,90.000,0.849,1,4.059
1262.755,41.092,90.000,0.856,1,4.059
1262.954,41.101,90.000,0.811,1,4.059
1263.154,41.102,90.000,0.847,1,4.059
1263.354,41.091,90.000,0.863,1,4.059
1263.553,41.101,90.000,0.804,1,4.065
1263.753,41.120,90.000,0.847,1,4.065
1263.952,41.125,90.000,0.821,1,4.059
1264.152,41.141,90.000,0.828,1,4.059
1264.404,41.146,90.000,0.860,1,4.065
1264.553,41.126,90.000,0.804,1,4.059
1264.754,41.108,90.000,0.846,1,4.065
1264.952,41.115,90.000,0.853,1,4.059
1265.152,41.124,90.000,0.767,1,4.059
1265.351,41.136,90.000,0.857,1,4.065
1265.550,41.129,90.000,0.846,1,4.065
1265.751,41.123,90.000,0.814,1,4.065
1265.952,41.114,90.000,0.830,1,4.065
1266.152,41.092,90.000,0.846,1,4.059
1266.351,41.067,90.000,0.802,1,4.065
1266.550,41.069,90.000,0.828,1,4.065
1266.752,41.079,90.000,0.784,1,4.065
1267.015,41.090,90.000,0.857,1,4.065
1267.150,41.100,90.000,0.838,1,4.065
1267.352,41.107,90.000,0.802,1,4.065
1267.549,41.106,90.000,0.856,1,4.059
1267.750,41.098,90.000,0.852,1,4.065
1267.950,41.094,90.000,0.816,1,4.065
1268.157,41.084,90.000,0.842,1,4.065
1268.358,41.081,90.000,0.814,1,4.065
1268.550,41.090,90.000,0.801,1,4.065
1268.749,41.105,90.000,0.836,1,4.065
1268.950,41.124,90.000,0.846,1,4.065
1269.149,41.133,90.000,0.845,1,4.065
1269.348,41.125,90.000,0.826,1,4.065
1269.548,41.125,90.000,0.819,1,4.065
1269.748,41.096,90.000,0.819,1,4.065
1269.949,41.093,90.000,0.833,1,4.065
1270.149,41.109,90.000,0.822,1,4.059
1270.349,41.115,90.000,0.812,1,4.065
1270.549,41.111,90.000,0.835,1,4.065
1270.747,41.097,90.000,0.836,1,4.065
1270.948,41.082,90.000,0.802,1,4.065
1271.147,41.066,90.000,0.790,1,4.065
1271.348,41.048,90.000,0.787,1,4.065
1271.548,41.043,90.000,0.856,1,4.065
1271.748,41.033,90.000,0.826,1,4.059
1271.947,41.056,90.000,0.822,1,4.065
1272.148,41.076,90.000,0.847,1,4.065
1272.347,41.079,90.000,0.823,1,4.065
1272.546,41.064,90.000,0.819,1,4.065
1272.747,41.064,90.000,0.861,1,4.065
1272.947,41.070,90.000,0.825,1,4.065
1273.148,41.067,90.000,0.840,1,4.065
1273.347,41.027,90.000,0.808,1,4.065
1273.546,41.016,90.000,0.823,1,4.065
1273.746,41.013,90.000,0.842,1,4.065
1273.947,41.010,90.000,0.815,1,4.065
1274.146,41.020,90.000,0.856,1,4.065
1274.346,41.040,90.000,0.840,1,4.065
1274.547,41.051,90.000,0.801,1,4.065
1274.746,41.038,90.000,0.839,1,4.065
1274.946,41.041,90.000,0.845,1,4.065
1275.146,41.044,90.000,0.760,1,4.065
1275.346,41.060,90.000,0.843,1,4.065
1275.546,41.047,90.000,0.832,1,4.065
1275.746,41.016,90.000,0.816,1,4.070
1275.946,41.016,90.000,0.800,1,4.065
1276.145,41.034,90.000,0.807,1,4.065
1276.345,41.027,90.000,0.853,1,4.065
1276.545,41.023,90.000,0.815,1,4.065
1276.745,41.024,90.000,0.800,1,4.065
1276.944,41.024,90.000,0.846,1,4.065
1277.144,41.017,90.000,0.805,1,4.065
1277.344,41.020,90.000,0.805,1,4.065
1277.544,41.020,90.000,0.836,1,4.065
1277.743,41.021,90.000,0.859,1,4.065
1277.943,41.026,90.000,0.800,1,4.065
1278.144,41.030,90.000,0.852,1,4.065
1278.373,41.055,90.000,0.853,1,4.070
1278.558,41.063,90.000,0.850,1,4.065
1278.745,41.054,90.000,0.857,1,4.070
1278.942,41.029,90.000,0.832,1,4.065
1279.143,41.018,90.000,0.840,1,4.065
1279.342,41.022,90.000,0.836,1,4.065
1279.541,41.021,90.000,0.859,1,4.065
1279.741,41.017,90.000,0.852,1,4.065
1279.942,41.031,90.000,0.826,1,4.070
1280.142,41.019,90.000,0.854,1,4.065
1280.372,41.010,90.000,0.807,1,4.065
1280.542,41.015,90.000,0.808,1,4.065
1280.741,41.002,90.000,0.857,1,4.065
1281.003,40.994,90.000,0.850,1,4.070
1281.142,40.998,90.000,0.829,1,4.065
1281.340,41.010,90.000,0.839,1,4.065
1281.541,41.033,90.000,0.814,1,4.065
1281.740,41.052,90.000,0.825,1,4.070
1281.940,41.072,90.000,0.811,1,4.065
1282.145,41.082,90.000,0.833,1,4.065
1282.340,41.086,90.000,0.808,1,4.065
1282.539,41.078,90.000,0.797,1,4.065
1282.739,41.068,90.000,0.835,1,4.065
1282.975,41.068,90.000,0.850,1,4.070
1283.139,41.064,90.000,0.791,1,4.065
1283.340,41.050,90.000,0.832,1,4.070
1283.540,41.049,90.000,0.852,1,4.065
1283.741,41.067,90.000,0.807,1,4.065
1283.941,41.073,90.000,0.804,1,4.065
1284.139,41.078,90.000,0.852,1,4.070
1284.339,41.080,90.000,0.812,1,4.070
1284.538,41.080,90.000,0.792,1,4.070
1284.739,41.077,90.000,0.838,1,4.070
1284.938,41.065,90.000,0.850,1,4.070
1285.139,41.043,90.000,0.801,1,4.070
1285.339,41.039,90.000,0.847,1,4.065
1285.538,41.054,90.000,0.823,1,4.070
1285.738,41.058,90.000,0.807,1,4.070
1285.938,41.057,90.000,0.854,1,4.070
1286.138,41.061,90.000,0.835,1,4.070
1286.338,41.060,90.000,0.856,1,4.070
1286.538,41.049,90.000,0.839,1,4.070
1286.738,41.032,90.000,0.856,1,4.070
1286.939,41.025,90.000,0.850,1,4.070
1287.137,41.030,90.000,0.840,1,4.070
1287.336,41.031,90.000,0.850,1,4.070
1287.536,41.009,90.000,0.815,1,4.070
1287.737,41.003,90.000,0.849,1,4.070
1287.935,41.006,90.000,0.833,1,4.070
1288.136,40.998,90.000,0.798,1,4.070
1288.337,41.002,90.000,0.842,1,4.070
1288.536,41.008,90.000,0.823,1,4.070
1288.735,41.014,90.000,0.847,1,4.070
1288.937,41.034,90.000,0.849,1,4.070
1289.137,41.048,90.000,0.829,1,4.070
1289.337,41.065,90.000,0.823,1,4.070
1289.535,41.063,90.000,0.843,1,4.070
1289.735,41.047,90.000,0.812,1,4.070
1289.937,41.040,90.000,0.835,1,4.070
1290.137,41.053,90.000,0.833,1,4.070
1290.335,41.041,90.000,0.823,1,4.070
1290.535,41.029,90.000,0.835,1,4.070
1290.735,41.027,90.000,0.826,1,4.070
1290.933,41.051,90.000,0.815,1,4.070
1291.136,41.059,90.000,0.846,1,4.070
1291.334,41.046,90.000,0.853,1,4.070
1291.533,41.056,90.000,0.853,1,4.070
1291.733,41.042,90.000,0.836,1,4.070
1291.933,41.024,90.000,0.822,1,4.070
1292.133,41.030,90.000,0.839,1,4.070
1292.333,41.039,90.000,0.830,1,4.070
1292.533,41.061,90.000,0.819,1,4.070
1292.733,41.071,90.000,0.826,1,4.070
1292.932,41.079,90.000,0.825,1,4.070
1293.132,41.082,90.000,0.816,1,4.070
1293.331,41.076,90.000,0.822,1,4.070
1293.531,41.043,90.000,0.812,1,4.070
1293.732,41.031,90.000,0.816,1,4.070
1293.939,41.026,90.000,0.843,1,4.070
1294.131,41.010,90.000,0.812,1,4.070
1294.332,41.014,90.000,0.767,1,4.070
1294.531,41.026,90.000,0.847,1,4.070
1294.731,41.021,90.000,0.843,1,4.070
1294.931,41.005,90.000,0.807,1,4.070
1295.131,41.016,90.000,0.847,1,4.070
1295.330,41.045,90.000,0.771,1,4.070
1295.530,41.060,90.000,0.846,1,4.070
1295.731,41.075,90.000,0.822,1,4.070
1295.930,41.085,90.000,0.847,1,4.070
1296.129,41.088,90.000,0.821,1,4.070
1296.330,41.084,90.000,0.847,1,4.070
1296.530,41.074,90.000,0.852,1,4.070
1296.729,41.081,90.000,0.845,1,4.070
1296.931,41.083,90.000,0.859,1,4.070
1297.129,41.087,90.000,0.836,1,4.070
1297.329,41.094,90.000,0.840,1,4.070
1297.529,41.095,90.000,0.838,1,4.070
1297.729,41.084,90.000,0.767,1,4.070
1297.930,41.096,90.000,0.822,1,4.070
1298.129,41.113,90.000,0.826,1,4.070
1298.329,41.091,90.000,0.830,1,4.070
1298.529,41.071,90.000,0.836,1,4.070
1298.728,41.051,90.000,0.842,1,4.070
1298.928,41.038,90.000,0.847,1,4.075
1299.128,41.063,90.000,0.814,1,4.070
1299.329,41.083,90.000,0.822,1,4.075
1299.530,41.086,90.000,0.840,1,4.075
1299.728,41.070,90.000,0.850,1,4.075
1299.927,41.053,90.000,0.802,1,4.070
1300.128,41.072,90.000,0.808,1,4.070
1300.328,41.102,90.000,0.814,1,4.070
1300.528,41.097,90.000,0.842,1,4.075
1300.727,41.077,90.000,0.821,1,4.075
1300.927,41.070,90.000,0.857,1,4.070
1301.129,41.081,90.000,0.818,1,4.075
1301.328,41.085,90.000,0.864,1,4.075
1301.529,41.093,90.000,0.857,1,4.070
1301.726,41.096,90.000,0.840,1,4.075
1301.926,41.105,90.000,0.864,1,4.075
1302.127,41.116,90.000,0.854,1,4.070
1302.326,41.118,90.000,0.805,1,4.075
1302.527,41.108,90.000,0.853,1,4.075
1302.727,41.114,90.000,0.845,1,4.070
1302.926,41.105,90.000,0.840,1,4.075
